Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
Resnet50,CONV3_3_1,256,229377,3.31284e+08,112,338.077,4.39674e+08,6004.41,1024,56.055,60,9,352,28,1,1,200704,32768,7.7547e+07,25690112,2816.18,56.5248,4,3127.71,25690112, 12821872, 12821872, 200704, 2.00362, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 100352, 6422528, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 2
Resnet50,CONV3_3_2,256,53248,5.08393e+08,1872,3682.19,4.4198e+08,6117.46,1024,314.859,1008,9,2120,180,1,1,100352,147456,1.96069e+08,99680256,2816.18,169.574,4,3127.71,99680256, 16618152, 16618152, 100352, 5.99828, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 2768896, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 6
Resnet50,CONV3_3_3,256,458753,1.28218e+09,112,87.351,4.39674e+08,6004.41,1024,56.0381,60,9,352,28,1,1,100352,65536,4.00725e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25629808, 25629808, 100352, 2.00471, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 2
Resnet50,CONV3_3_Residual,256,7169,3.71421e+08,55.9922,150.751,4.39674e+08,6004.41,1024,56.0006,58,9,456,24,1,1,401408,512,1.08074e+06,401408,2816.18,56.5248,4,3127.71,401408, 400900, 400900, 401408, 1.00127, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 1
Resnet50,CONV3_4_1,256,229377,3.31284e+08,112,338.077,4.39674e+08,6004.41,1024,56.055,60,9,352,28,1,1,200704,32768,7.7547e+07,25690112,2816.18,56.5248,4,3127.71,25690112, 12821872, 12821872, 200704, 2.00362, 25690112, 32768, 32768, 32768, 784, 25690112, 25690112, 100352, 6422528, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 2
Resnet50,CONV3_4_2,256,53248,5.08393e+08,1872,3682.19,4.4198e+08,6117.46,1024,314.859,1008,9,2120,180,1,1,100352,147456,1.96069e+08,99680256,2816.18,169.574,4,3127.71,99680256, 16618152, 16618152, 100352, 5.99828, 99680256, 147456, 147456, 147456, 676, 99680256, 99680256, 86528, 2768896, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 26, 6
Resnet50,CONV3_4_3,256,458753,1.28218e+09,112,87.351,4.39674e+08,6004.41,1024,56.0381,60,9,352,28,1,1,100352,65536,4.00725e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25629808, 25629808, 100352, 2.00471, 51380224, 65536, 65536, 65536, 784, 51380224, 51380224, 401408, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 2
Resnet50,CONV3_4_Residual,256,7169,3.71421e+08,55.9922,150.751,4.39674e+08,6004.41,1024,56.0006,58,9,456,24,1,1,401408,512,1.08074e+06,401408,2816.18,56.5248,4,3127.71,401408, 400900, 400900, 401408, 1.00127, 401408, 512, 512, 512, 784, 401408, 401408, 401408, 401408, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 28, 1
Resnet50,CONV4_1_1,256,458753,3.39333e+08,55.9999,165.029,4.39674e+08,6004.41,1024,28.4175,34,9,184,28,1,1,401408,131072,7.57077e+07,25690112,2816.18,56.5248,4,3127.71,25690112, 12902968, 12902968, 401408, 1.99102, 25690112, 131072, 131072, 131072, 196, 25690112, 25690112, 200704, 6422528, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 15, 2
Resnet50,CONV4_1_2,256,98304,4.75715e+08,864,1816.21,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.78541e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_1_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_1_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV4_2_1,256,917505,6.59699e+08,55.9999,84.8871,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,262144,7.78844e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25552440, 25552440, 200704, 2.01078, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_2_2,256,98304,6.51189e+08,864,1326.8,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.3043e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_2_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_2_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV4_3_1,256,917505,6.59699e+08,55.9999,84.8871,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,262144,7.78844e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25552440, 25552440, 200704, 2.01078, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_3_2,256,98304,6.51189e+08,864,1326.8,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.3043e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_3_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_3_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV4_4_1,256,917505,6.59699e+08,55.9999,84.8871,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,262144,7.78844e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25552440, 25552440, 200704, 2.01078, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_4_2,256,98304,6.51189e+08,864,1326.8,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.3043e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_4_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_4_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV4_5_1,256,917505,6.59699e+08,55.9999,84.8871,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,262144,7.78844e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25552440, 25552440, 200704, 2.01078, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_5_2,256,98304,6.51189e+08,864,1326.8,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.3043e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_5_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_5_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV4_6_1,256,917505,6.59699e+08,55.9999,84.8871,4.39674e+08,6004.41,1024,28.1384,32,9,184,28,1,1,200704,262144,7.78844e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25552440, 25552440, 200704, 2.01078, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 50176, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_6_2,256,98304,6.51189e+08,864,1326.8,4.4198e+08,6117.46,1024,150.801,504,9,1056,180,1,1,50176,589824,1.3043e+08,84934656,2816.18,169.574,4,3127.71,84934656, 14234544, 14234544, 50176, 5.9668, 84934656, 589824, 589824, 589824, 144, 84934656, 84934656, 36864, 2359296, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 6
Resnet50,CONV4_6_3,256,917505,1.19379e+09,55.9999,46.9094,4.39674e+08,6004.41,1024,28.125,32,9,184,28,1,1,50176,262144,4.30396e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25532472, 25532472, 50176, 2.01235, 51380224, 262144, 262144, 262144, 196, 51380224, 51380224, 200704, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 2
Resnet50,CONV4_6_Residual,256,7169,3.6145e+08,27.9961,77.4549,4.39674e+08,6004.41,1024,28.0006,30,9,232,24,1,1,200704,1024,555274,200704,2816.18,56.5248,4,3127.71,200704, 199684, 199684, 200704, 1.00511, 200704, 1024, 1024, 1024, 196, 200704, 200704, 200704, 200704, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 14, 1
Resnet50,CONV5_1_1,256,917505,3.50961e+08,28,79.7808,4.39674e+08,6004.41,1024,14.8499,20,9,100,28,1,1,200704,524288,7.31993e+07,25690112,2816.18,56.5248,4,3127.71,25690112, 13099036, 13099036, 200704, 1.96122, 25690112, 524288, 524288, 524288, 49, 25690112, 25690112, 100352, 6422528, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 8, 2
Resnet50,CONV5_1_2,256,163840,4.55812e+08,360,789.799,4.4198e+08,6117.46,1024,76.6886,252,9,524,180,1,1,25088,2359296,1.29401e+08,58982400,2816.18,169.574,4,3127.71,58982400, 10205364, 10205364, 25088, 5.77955, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 1638400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
Resnet50,CONV5_1_3,256,1835009,1.05216e+09,28,26.612,4.39674e+08,6004.41,1024,14.2757,18,9,100,28,1,1,25088,1048576,4.88332e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25141276, 25141276, 25088, 2.04366, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
Resnet50,CONV5_1_Residual,256,7169,3.57003e+08,13.998,39.2099,4.39674e+08,6004.41,1024,14.0006,16,9,120,24,1,1,100352,2048,281096,100352,2816.18,56.5248,4,3127.71,100352, 98308, 98308, 100352, 1.02079, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 1
Resnet50,CONV5_2_1,256,1835009,6.77102e+08,28,41.3527,4.39674e+08,6004.41,1024,14.2832,18,9,100,28,1,1,100352,1048576,7.58825e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25159708, 25159708, 100352, 2.04216, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 25088, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
Resnet50,CONV5_2_2,256,163840,6.3099e+08,360,570.532,4.4198e+08,6117.46,1024,76.6886,252,9,524,180,1,1,25088,2359296,9.3476e+07,58982400,2816.18,169.574,4,3127.71,58982400, 10205364, 10205364, 25088, 5.77955, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 1638400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
Resnet50,CONV5_2_3,256,1835009,1.05216e+09,28,26.612,4.39674e+08,6004.41,1024,14.2757,18,9,100,28,1,1,25088,1048576,4.88332e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25141276, 25141276, 25088, 2.04366, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
Resnet50,CONV5_2_Residual,256,7169,3.57003e+08,13.998,39.2099,4.39674e+08,6004.41,1024,14.0006,16,9,120,24,1,1,100352,2048,281096,100352,2816.18,56.5248,4,3127.71,100352, 98308, 98308, 100352, 1.02079, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 1
Resnet50,CONV5_3_1,256,1835009,6.77102e+08,28,41.3527,4.39674e+08,6004.41,1024,14.2832,18,9,100,28,1,1,100352,1048576,7.58825e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25159708, 25159708, 100352, 2.04216, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 25088, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
Resnet50,CONV5_3_2,256,163840,6.3099e+08,360,570.532,4.4198e+08,6117.46,1024,76.6886,252,9,524,180,1,1,25088,2359296,9.3476e+07,58982400,2816.18,169.574,4,3127.71,58982400, 10205364, 10205364, 25088, 5.77955, 58982400, 2359296, 2359296, 2359296, 25, 58982400, 58982400, 12800, 1638400, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6
Resnet50,CONV5_3_3,256,1835009,1.05216e+09,28,26.612,4.39674e+08,6004.41,1024,14.2757,18,9,100,28,1,1,25088,1048576,4.88332e+07,51380224,2816.18,56.5248,4,3127.71,51380224, 25141276, 25141276, 25088, 2.04366, 51380224, 1048576, 1048576, 1048576, 49, 51380224, 51380224, 100352, 12845056, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 2
Resnet50,CONV5_3_Residual,256,7169,3.57003e+08,13.998,39.2099,4.39674e+08,6004.41,1024,14.0006,16,9,120,24,1,1,100352,2048,281096,100352,2816.18,56.5248,4,3127.71,100352, 98308, 98308, 100352, 1.02079, 100352, 2048, 2048, 2048, 49, 100352, 100352, 100352, 100352, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 7, 1
