Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck2_2_3,256,112918,6.48298e+07,63.9875,987.008,7.00531e+07,3099.55,64,21.3575,106,9,648,6,1,1,301056,2304,1.11451e+08,7225344,2816.18,56.5248,4,222.848,7225344, 2408128, 2408128, 301056, 3.0004, 7225344, 3072, 3072, 2304, 2352, 7225344, 7225344, 75264, 150528, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck3_1_1,256,225794,1.02104e+08,47.9996,470.106,7.00531e+07,3099.55,64,12.0116,60,9,248,6,1,1,75264,3456,1.06147e+08,10838016,2816.18,56.5248,4,222.848,10838016, 2708664, 2708664, 75264, 4.00124, 10838016, 3456, 3456, 3456, 3136, 10838016, 10838016, 451584, 451584, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 96, 4
MobileNetV2,Bottleneck3_1_2,256,10416,2.69029e+07,90.7051,3371.58,7.00531e+07,3099.55,64,881.778,2592,9,5470,54,1,1,451584,1296,3.51183e+07,944784,2816.18,56.5248,4,222.848,944784, 641520, 641520, 451584, 1.47273, 944784, 1296, 1296, 1296, 729, 944784, 944784, 419904, 104247, 1, 14, 41, 14, 3, 3, 3, 1, 1, 1, 144, 1.5
MobileNetV2,Bottleneck3_1_3,256,254200,1.06256e+08,63.9537,601.885,7.00531e+07,3099.55,64,21.4333,106,9,648,6,1,1,112896,20736,1.52999e+08,16257024,2816.18,56.5248,4,222.848,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck3_2_1,256,254200,2.06568e+08,63.9537,309.601,7.00531e+07,3099.55,64,21.4333,106,9,648,6,1,1,112896,20736,7.87006e+07,16257024,2816.18,56.5248,4,222.848,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck3_2_2,256,5117,1.46619e+07,171.213,11677.4,7.00531e+07,3099.55,64,467.148,2592,9,5470,54,1,1,112896,1296,5.97533e+07,876096,2816.18,56.5248,4,222.848,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 96668, 1, 7, 41, 7, 3, 3, 3, 1, 1, 1, 144, 3
MobileNetV2,Bottleneck3_2_3,256,254200,1.05342e+08,63.9537,607.107,7.00531e+07,3099.55,64,21.4333,106,9,648,6,1,1,112896,20736,1.54327e+08,16257024,2816.18,56.5248,4,222.848,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck3_2_Residual,256,2355,6.54706e+06,47.9389,7322.2,7.00531e+07,3099.55,64,144.184,288,9,862,6,1,1,112896,144,1.72438e+07,112896,2816.18,56.5248,4,222.848,112896, 112896, 112896, 112896, 1, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 112112, 1, 3, 5, 3, 3, 3, 3, 1, 1, 1, 144, 1
MobileNetV2,Bottleneck3_3_1,256,254200,1.00397e+08,63.9537,637.006,7.00531e+07,3099.55,64,21.4333,106,9,648,6,1,1,112896,20736,1.61927e+08,16257024,2816.18,56.5248,4,222.848,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck3_3_2,256,5117,1.46619e+07,171.213,11677.4,7.00531e+07,3099.55,64,467.148,2592,9,5470,54,1,1,112896,1296,5.97533e+07,876096,2816.18,56.5248,4,222.848,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 96668, 1, 7, 41, 7, 3, 3, 3, 1, 1, 1, 144, 3
MobileNetV2,Bottleneck3_3_3,256,56492,2.93998e+07,63.9502,2175.19,7.00531e+07,3099.55,64,21.434,106,9,648,6,1,1,112896,4608,1.22881e+08,3612672,2816.18,56.5248,4,222.848,3612672, 1203776, 1203776, 112896, 3.00112, 3612672, 6144, 6144, 4608, 588, 3612672, 3612672, 25088, 75264, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
MobileNetV2,Bottleneck4_1_1,256,75267,4.71792e+07,63.9974,1356.48,7.00531e+07,3099.55,64,16.0616,80,9,328,6,1,1,25088,6144,1.02098e+08,4816896,2816.18,56.5248,4,222.848,4816896, 1202720, 1202720, 25088, 4.005, 4816896, 6144, 6144, 6144, 784, 4816896, 4816896, 150528, 150528, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 128, 4
MobileNetV2,Bottleneck4_1_2,256,3187,8.61861e+06,91.6323,10631.9,7.00531e+07,3099.55,64,1206.53,3456,9,7294,54,1,1,150528,1728,3.38839e+07,292032,2816.18,56.5248,4,222.848,292032, 202176, 202176, 150528, 1.44444, 292032, 1728, 1728, 1728, 169, 292032, 292032, 129792, 32279, 1, 18, 54, 18, 3, 3, 3, 1, 1, 1, 192, 1.5
MobileNetV2,Bottleneck4_1_3,256,84916,3.61947e+07,85.0881,2350.85,7.00531e+07,3099.55,64,21.7329,106,9,648,6,1,1,37632,36864,1.99625e+08,7225344,2816.18,56.5248,4,222.848,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 5, 1, 1, 1, 1, 3, 3, 3, 256, 4
